Subscriber_ID,Channel,Category,Days_Watched,ZIP_Code,Verizon_Service,Highlighted,Customer_Type,Perks
9ec088e3-a8cd-4b29-bcdb-bc8ec2116f14,Paramount+,TV & Movies,26,75231,Verizon MyPlan,,Good,Standard Perks
5d2f70ac-1949-4d4f-8621-db42530c5fd7,Peacock,TV & Movies,18,75246,Verizon MyPlan,,Good,Standard Perks
115a47fc-156f-47dc-a8fa-833a35960c63,ViX Premium,Lifestyle,25,75249,Verizon MyPlan,,Good,Standard Perks
e1d4b64f-9eb4-467b-b2c5-7ea02a35528a,STARZ,TV & Movies,19,75219,Verizon MyPlan,,Good,Standard Perks
fea6848f-bed8-49c9-bf80-578e8fd9a436,AMC+,TV & Movies,12,75216,Verizon MyPlan,,Good,Standard Perks
b965e955-b585-4e1f-a259-79eb2cd83f25,AMC+,TV & Movies,22,75224,Verizon MyPlan,,Good,Standard Perks
6aeb2e34-0e51-4aa2-aba0-661a0bbea2b4,Paramount+,TV & Movies,28,75243,Verizon MyPlan,,Good,Standard Perks
197924e1-bf07-415c-b2da-a3111eda0442,AMC+,TV & Movies,17,75209,Verizon MyPlan,,Good,Standard Perks
7a4ffb4c-4c3c-4ed8-ad16-ceb73b8382e9,AMC+,TV & Movies,11,75220,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
56e7bba8-00df-46d1-97df-e460aa1b9253,HISTORY Vault,TV & Movies,26,75246,Verizon MyPlan,,Good,Standard Perks
882ac59f-309f-4c05-b921-e75a6ea72ac8,STARZ,TV & Movies,15,75218,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
f4abd2b3-35f5-4cf2-95d5-5bdc3629c5f3,Netflix,TV & Movies,19,75209,Verizon MyPlan,,Good,15% off on Netflix next month
7dbb5b74-e573-43d5-ada9-f700cb33ff37,AMC+,TV & Movies,15,75229,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
6a81ee0e-ef8c-40cd-9b33-979f65ec92ef,BET+,Music & Audio,17,75229,Verizon MyPlan,,Good,Standard Perks
5625be72-9e8d-418a-b6f8-68a27ff3d1d9,Netflix,TV & Movies,26,75218,Verizon MyPlan,,Good,15% off on Netflix next month
96eaceab-1aed-4bc3-869b-2280cfc9cb46,Peacock,TV & Movies,25,75253,Verizon MyPlan,,Good,Standard Perks
a7a57092-9e0b-485a-919b-8df77f7a4207,FlixLatino,TV & Movies,25,75249,Verizon MyPlan,,Good,Standard Perks
66d25689-939c-4041-a2c4-4b0e6d8e615f,Netflix,TV & Movies,18,75251,Verizon MyPlan,,Good,15% off on Netflix next month
96054a7b-7a5d-49a7-8a1a-ddd19dd95ea9,AMC+,TV & Movies,18,75243,Verizon MyPlan,,Good,Standard Perks
921b220e-434d-4860-b3f2-d1bf5d80e8fc,AMC+,TV & Movies,13,75247,Verizon MyPlan,,Good,Standard Perks
39ed21d1-a28e-41bc-9b3f-0e1a3b8ccea1,ViX Premium,Lifestyle,23,75218,Verizon MyPlan,,Good,Standard Perks
eb614aa1-2180-4282-8033-0647b788e692,Paramount+,TV & Movies,30,75248,Verizon MyPlan,,Good,Standard Perks
23300435-93b7-43a0-afe5-bdab86c006e4,ViX Premium,Lifestyle,29,75201,Verizon MyPlan,,Good,Standard Perks
9acdf33e-212e-48c9-908b-cc8846789837,Peacock,TV & Movies,15,75220,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
155ecf54-59f3-4439-848d-e22f6ce55b6d,BET+,Music & Audio,13,75210,Verizon MyPlan,,Good,Standard Perks
d7551623-7e3b-476c-9aa1-767c8748f226,Paramount+,TV & Movies,19,75201,Verizon MyPlan,,Good,Standard Perks
454c32a4-ada7-4739-a669-8ed6b4707b0f,STARZ,TV & Movies,12,75206,Verizon MyPlan,,Good,Standard Perks
1696f649-cdba-41ff-b357-78cdd77c027c,ViX Premium,Lifestyle,28,75240,Verizon MyPlan,,Good,Standard Perks
1735e8ff-17c9-4800-9d6e-becb5ccb2b83,ViX Premium,Lifestyle,20,75253,Verizon MyPlan,,Good,Standard Perks
69953258-ff93-46ba-8496-d2ec5e90b074,AMC+,TV & Movies,27,75237,Verizon MyPlan,,Good,Standard Perks
a8265648-1fdc-4a73-a79f-a1a1303eb05d,Peacock,TV & Movies,30,75223,Verizon MyPlan,,Good,Standard Perks
9f843d05-4330-4b45-bfda-156b7760dde7,ViX Premium,Lifestyle,24,75253,Verizon MyPlan,,Good,Standard Perks
2aa51bde-f629-486b-951f-eb19bd4dd5ed,Paramount+,TV & Movies,11,75210,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
3663a35f-677b-4eaa-867a-527c53b83e36,Netflix,TV & Movies,18,75236,Verizon MyPlan,,Good,15% off on Netflix next month
9800200c-ac78-4647-a6e5-b9b407775bde,ViX Premium,Lifestyle,25,75227,Verizon MyPlan,,Good,Standard Perks
1f91e0ba-a04b-43c4-910a-6ed253c62019,Paramount+,TV & Movies,24,75216,Verizon MyPlan,,Good,Standard Perks
b0fdbab2-50fe-43e4-b9e5-f62bb5205262,STARZ,TV & Movies,16,75225,Verizon MyPlan,,Good,Standard Perks
77b43886-8429-4df2-96af-d23d99963190,STARZ,TV & Movies,13,75216,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
b93fd130-3ca3-4d5b-b548-dca4b74ee43a,Peacock,TV & Movies,12,75210,Verizon MyPlan,,Good,Standard Perks
b0934d40-fb04-4549-8904-d3e21cd7eb25,STARZ,TV & Movies,15,75231,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
e67879ad-ce5a-46d2-beab-1834ee84f0c1,HISTORY Vault,TV & Movies,23,75240,Verizon MyPlan,,Good,Standard Perks
9cad101e-d30a-4284-9988-f295c9fa2176,NFL Sunday Ticket,Sports,17,75246,Verizon MyPlan,,Good,Free month of STARZ
afb6ae62-2648-46ec-a521-7de47782193a,ViX Premium,Lifestyle,12,75233,Verizon MyPlan,,Good,Standard Perks
ac7e6518-7fce-4dd1-86d0-39945a2b5d41,NFL Sunday Ticket,Sports,13,75220,Verizon MyPlan,,Good,Free month of STARZ
2d0c651e-68c3-40d1-b0c9-4464b73b51ae,Peacock,TV & Movies,15,75001,Verizon MyPlan,,Good,Standard Perks
6bc98ce2-1a27-4a09-80e2-49b53bf04ec4,Peacock,TV & Movies,22,75208,Verizon MyPlan,,Good,Standard Perks
d55f2d15-bcdd-47c5-a0f2-48b7cba2196d,NFL Sunday Ticket,Sports,26,75206,Verizon MyPlan,,Good,Free month of STARZ
bf65fc61-281a-460a-9e84-8964bd9efc95,Netflix,TV & Movies,22,75238,Verizon MyPlan,,Good,15% off on Netflix next month
9979145e-afb0-4f5b-bcf8-c3b27c2ec1ce,ViX Premium,Lifestyle,23,75254,Verizon MyPlan,,Good,Standard Perks
0eed81d2-de11-4a31-86b8-51cb2c72063e,NFL Sunday Ticket,Sports,25,75233,Verizon MyPlan,,Good,Free month of STARZ
96cee5f8-80d0-40c0-b332-af0baad4ada9,AMC+,TV & Movies,30,75204,Verizon MyPlan,,Good,Standard Perks
6cad4ceb-d7f5-45d6-9fbe-47c23c9251a1,NFL Sunday Ticket,Sports,14,75243,Verizon MyPlan,,Good,Free month of STARZ
ec21a21f-d6a9-467c-8f73-9cb5c4f3b4dd,ViX Premium,Lifestyle,27,75202,Verizon MyPlan,,Good,Standard Perks
ca98d3bb-8a78-49d0-863a-bf3019ca83be,Netflix,TV & Movies,27,75287,Verizon MyPlan,,Good,15% off on Netflix next month
c69f0d09-ca0e-4d1d-a222-86c301b2a80e,AMC+,TV & Movies,12,75237,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
dda7b994-abd3-4cda-af1b-f250e30f4f6b,Peacock,TV & Movies,27,75214,Verizon MyPlan,,Good,Standard Perks
99c7196c-2ba3-4be2-9190-23183691bd5a,Paramount+,TV & Movies,14,75209,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
b0002b70-a358-4706-a902-e4fbf866007b,BET+,Music & Audio,13,75224,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
acb5e559-8f88-4260-a7fe-e1223a3e73a0,Paramount+,TV & Movies,21,75253,Verizon MyPlan,,Good,Standard Perks
8fbb4f81-eb15-4ac4-ad9c-6573536e655f,BET+,Music & Audio,12,75209,Verizon MyPlan,,Good,Standard Perks
d34f1fd6-f8f5-4f87-af73-3d1236d5c0eb,Peacock,TV & Movies,12,75001,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
e0fc7c1f-aaf9-4a2b-a7e7-451e7272dfa9,Paramount+,TV & Movies,14,75204,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
bfffa1ac-aa61-4f6c-8a34-789ed3a70720,Peacock,TV & Movies,11,75205,Verizon MyPlan,,Good,Standard Perks
8b7430a5-97d3-40ae-9957-2d65ef982b7d,HISTORY Vault,TV & Movies,11,75001,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
988d60ca-a5c1-4953-bbd6-fd914a15f1ac,Netflix,TV & Movies,24,75211,Verizon MyPlan,,Good,15% off on Netflix next month
aa3bddd4-411b-4802-9aa3-87cb21fa0222,NFL Sunday Ticket,Sports,22,75215,Verizon MyPlan,,Good,Free month of STARZ
311363e1-3c74-4596-8c0f-c25290e4ce4c,AMC+,TV & Movies,29,75230,Verizon MyPlan,,Good,Standard Perks
bae7efe9-8046-4236-9f36-d01fcf43d1ec,HISTORY Vault,TV & Movies,14,75244,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
e9e01cce-6a12-48bf-9dae-8a0fb2790764,NFL Sunday Ticket,Sports,21,75212,Verizon MyPlan,,Good,Free month of STARZ
596998c3-7fd1-4c68-9e13-677e9439b23f,HISTORY Vault,TV & Movies,29,75240,Verizon MyPlan,,Good,Standard Perks
f2d9051c-0e16-4ec1-b871-91398354c86b,FlixLatino,TV & Movies,11,75212,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
6a535f07-f73d-4520-8b67-1b61b6d904b9,NFL Sunday Ticket,Sports,12,75237,Verizon MyPlan,,Good,Free month of STARZ
59c38917-cb67-4dfc-9a2b-ff540873c178,Peacock,TV & Movies,22,75230,Verizon MyPlan,,Good,Standard Perks
ac0c5f99-a5a2-450d-ab55-01aeacc5f67a,Paramount+,TV & Movies,13,75220,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
e77f58a3-d907-4d6f-93d5-e04e142e95f2,Peacock,TV & Movies,16,75240,Verizon MyPlan,,Good,Standard Perks
24e792da-57df-4dfc-ae86-76c87be693f1,ViX Premium,Lifestyle,13,75238,Verizon MyPlan,,Good,Standard Perks
4ec6f3d8-6056-4d67-8cff-d20f7adfdb2a,Netflix,TV & Movies,16,75241,Verizon MyPlan,,Good,15% off on Netflix next month
e964dcd7-bb53-4898-b801-d1b6db830c95,AMC+,TV & Movies,27,75237,Verizon MyPlan,,Good,Standard Perks
8de4323b-965e-463b-99de-f44cc78e01ef,FlixLatino,TV & Movies,18,75206,Verizon MyPlan,,Good,Standard Perks
80b44294-67d7-4908-ab74-fd01681a64e6,Netflix,TV & Movies,17,75224,Verizon MyPlan,,Good,15% off on Netflix next month
2762202e-e3c5-4557-8747-57b44b0092ef,BET+,Music & Audio,25,75237,Verizon MyPlan,,Good,Standard Perks
223f2eb7-0c7a-45aa-819e-641f8dc152d7,NFL Sunday Ticket,Sports,12,75249,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
8a8c7933-99e7-4f91-8cdf-8d646d862761,NFL Sunday Ticket,Sports,15,75243,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
cb4252a9-67da-4e10-bf0b-94f4597bba47,AMC+,TV & Movies,23,75287,Verizon MyPlan,,Good,Standard Perks
dc257cde-d826-4ed8-9287-211f2d120303,ViX Premium,Lifestyle,24,75238,Verizon MyPlan,,Good,Standard Perks
d4b1b618-d0f5-4e4d-b6ec-f97c6b22303d,NFL Sunday Ticket,Sports,14,75217,Verizon MyPlan,,Good,Free month of STARZ
3ea8da86-a5fb-4486-9788-1dbb02aef78e,NFL Sunday Ticket,Sports,11,75241,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
07e217dc-511d-4022-9df7-306736f55e9a,BET+,Music & Audio,22,75241,Verizon MyPlan,,Good,Standard Perks
e777bb81-ffae-4e0e-b743-48252d6625c2,ViX Premium,Lifestyle,29,75207,Verizon MyPlan,,Good,Standard Perks
851f4547-4d91-42ef-9372-7bff9f7fd267,Peacock,TV & Movies,12,75223,Verizon MyPlan,,Good,Standard Perks
8da6c492-b63c-4632-96d5-5e49138e9453,ViX Premium,Lifestyle,22,75229,Verizon MyPlan,,Good,Standard Perks
19e6dd08-1167-41f5-aa09-152409563f1d,Netflix,TV & Movies,20,75203,Verizon MyPlan,,Good,15% off on Netflix next month
b4a2d28e-6784-4db7-a414-953d11d06a39,BET+,Music & Audio,25,75249,Verizon MyPlan,,Good,Standard Perks
0bdadcef-da91-4dc7-bb4a-2c4e69be250b,STARZ,TV & Movies,25,75220,Verizon MyPlan,,Good,Standard Perks
d5e6bbc8-a616-4160-9b0a-a65f1867ddc5,NFL Sunday Ticket,Sports,29,75243,Verizon MyPlan,,Good,Free month of STARZ
b95aff41-6bbf-489b-9882-e40c9b93a5d1,AMC+,TV & Movies,13,75238,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
75484d5d-f4cf-4269-8bb6-0da90e7664f8,ViX Premium,Lifestyle,29,75234,Verizon MyPlan,,Good,Standard Perks
5c106560-2bce-4c9f-9c6a-a9420ba90861,NFL Sunday Ticket,Sports,11,75001,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
cde688b1-ad40-4c91-93a7-dbd8a0e25702,BET+,Music & Audio,22,75214,Verizon MyPlan,,Good,Standard Perks
e7e20a8e-f22d-44a0-8d10-50ff18f48f30,AMC+,TV & Movies,15,75212,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
f791691d-bded-46fe-8adb-9217ac1f8024,Paramount+,TV & Movies,28,75232,Verizon MyPlan,,Good,Standard Perks
cb025af6-a923-4d2f-ad38-2358125a4e02,ViX Premium,Lifestyle,13,75215,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
72b6173f-66b4-433d-a812-da3ed948f930,ViX Premium,Lifestyle,15,75219,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
28698ae4-43b6-4766-8c7c-4fe03921aafa,Netflix,TV & Movies,18,75249,Verizon MyPlan,,Good,15% off on Netflix next month
ef584033-77c3-465a-ab73-6a505ff9de80,AMC+,TV & Movies,13,75252,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
0b8391ce-6446-477b-b502-b44b43286925,HISTORY Vault,TV & Movies,22,75252,Verizon MyPlan,,Good,Standard Perks
99ac6dc8-47df-4728-931c-fb79c9226f59,ViX Premium,Lifestyle,27,75214,Verizon MyPlan,,Good,Standard Perks
5d21a624-80fe-43a4-8193-8b6d63c9ac05,FlixLatino,TV & Movies,18,75254,Verizon MyPlan,,Good,Standard Perks
bdbc44d5-0938-4206-815c-65927d82bb87,BET+,Music & Audio,15,75214,Verizon MyPlan,,Good,Standard Perks
7029a26a-cfd6-416e-a1a6-f981300a88c8,FlixLatino,TV & Movies,22,75206,Verizon MyPlan,,Good,Standard Perks
1e290d23-3360-4e74-bf93-b01e9b07f558,HISTORY Vault,TV & Movies,28,75203,Verizon MyPlan,,Good,Standard Perks
bb2bf145-34cb-41b2-ba26-b17eb5c7f1f4,ViX Premium,Lifestyle,12,75248,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
fc4ea4be-2c0f-400c-9c61-05c36dc2bbf8,BET+,Music & Audio,13,75235,Verizon MyPlan,,Good,Standard Perks
99ca66a7-5e27-4b1a-a4d3-f844a6b1d1e2,FlixLatino,TV & Movies,12,75218,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
9818cfad-8def-4e2f-94db-6c93e3d6c66c,Peacock,TV & Movies,15,75237,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
4da90ca2-c12a-4ce3-a72e-e375e2694baa,HISTORY Vault,TV & Movies,13,75211,Verizon MyPlan,,Good,Standard Perks
ffd2bc29-6e70-413b-9d90-7ff4991fb26b,ViX Premium,Lifestyle,17,75246,Verizon MyPlan,,Good,Standard Perks
95ff7e10-e66b-4d55-a65e-57afc8aab7d0,ViX Premium,Lifestyle,29,75223,Verizon MyPlan,,Good,Standard Perks
5ea73286-ba3f-4506-9d2e-bdf44cdbe577,BET+,Music & Audio,14,75210,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
d90cb356-8558-401d-a7e7-d2105ff93732,Peacock,TV & Movies,13,75225,Verizon MyPlan,,Good,Standard Perks
e6504040-a588-4cba-ac41-50d02840013b,STARZ,TV & Movies,26,75244,Verizon MyPlan,,Good,Standard Perks
73bdbe00-ff3d-4624-9391-3ac7a5af14cd,HISTORY Vault,TV & Movies,14,75205,Verizon MyPlan,,Good,Standard Perks
168f6b36-c91a-4f33-91bd-0a40482e00bb,ViX Premium,Lifestyle,28,75001,Verizon MyPlan,,Good,Standard Perks
19466275-08ec-4f3d-94cb-901f4c151755,STARZ,TV & Movies,25,75207,Verizon MyPlan,,Good,Standard Perks
0a929797-9bad-41be-a512-73a2873f8665,FlixLatino,TV & Movies,23,75205,Verizon MyPlan,,Good,Standard Perks
e882c31a-cd7f-465b-a8b0-df0e3ddf59a2,FlixLatino,TV & Movies,21,75246,Verizon MyPlan,,Good,Standard Perks
119832d2-9b3c-457a-b1ed-6150d3903f24,HISTORY Vault,TV & Movies,19,75209,Verizon MyPlan,,Good,Standard Perks
55d9ad31-089f-40dc-bc31-5e4f22c59283,ViX Premium,Lifestyle,14,75218,Verizon MyPlan,,Good,Standard Perks
7d167beb-4318-451c-9d23-a5bd01625a67,Peacock,TV & Movies,22,75225,Verizon MyPlan,,Good,Standard Perks
0dc1f730-a934-446e-9fb3-96af87a51ef2,AMC+,TV & Movies,30,75240,Verizon MyPlan,,Good,Standard Perks
f20b4190-0d21-4604-801b-d6c9ba5af543,AMC+,TV & Movies,14,75207,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
6b69bbbd-cd35-453a-91b3-236a4faf97af,ViX Premium,Lifestyle,25,75228,Verizon MyPlan,,Good,Standard Perks
9e27e0a8-9cd0-40e8-b3cd-e72dce1f1703,Paramount+,TV & Movies,15,75226,Verizon MyPlan,,Good,Standard Perks
c90ebdf2-9876-433a-b588-8552e92a50e8,ViX Premium,Lifestyle,11,75248,Verizon MyPlan,,Good,Standard Perks
cc2b6555-87c3-41ad-96b8-57a231b9d021,Paramount+,TV & Movies,12,75252,Verizon MyPlan,,Good,Standard Perks
3a4bc61e-76a7-4b5c-8526-b48c23913f38,Peacock,TV & Movies,19,75243,Verizon MyPlan,,Good,Standard Perks
75bbf882-ce8b-4041-a96c-7b498445a774,Netflix,TV & Movies,19,75208,Verizon MyPlan,,Good,15% off on Netflix next month
afa77db2-d69d-45f2-81a3-6174b86aacbf,STARZ,TV & Movies,28,75225,Verizon MyPlan,,Good,Standard Perks
64d7b368-a00e-47ee-9c3d-3834eca7e1af,STARZ,TV & Movies,22,75217,Verizon MyPlan,,Good,Standard Perks
4bd8fad8-970b-452f-8afb-97b20e2fa616,Netflix,TV & Movies,15,75224,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
9f34ecba-a0ef-437a-b59a-bb8af209f857,ViX Premium,Lifestyle,26,75224,Verizon MyPlan,,Good,Standard Perks
a03cabf9-8755-47cb-a4fd-2b2354553f7d,NFL Sunday Ticket,Sports,12,75252,Verizon MyPlan,,Good,Free month of STARZ
aacb83f5-e83a-496d-83c6-479447b44d54,ViX Premium,Lifestyle,11,75225,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
d81e243a-cd54-4e4b-9d80-0b676e6dedc9,Peacock,TV & Movies,17,75219,Verizon MyPlan,,Good,Standard Perks
f6a3147d-5c15-4837-b0e5-bd5ef795b901,Paramount+,TV & Movies,15,75234,Verizon MyPlan,,Good,Standard Perks
9485b50f-5dbe-42ef-9e02-ad753f438d41,AMC+,TV & Movies,28,75230,Verizon MyPlan,,Good,Standard Perks
3176e51c-a27e-44d5-8c3c-6d1b239b498a,FlixLatino,TV & Movies,16,75231,Verizon MyPlan,,Good,Standard Perks
f296cb40-27be-486a-ab84-d683632668c7,NFL Sunday Ticket,Sports,16,75230,Verizon MyPlan,,Good,Free month of STARZ
1b345bd8-e6f8-4c9a-8a2e-0dd8c3c7f925,AMC+,TV & Movies,14,75253,Verizon MyPlan,,Good,Standard Perks
9f561638-3509-464d-b230-8c2ae186aedb,STARZ,TV & Movies,29,75211,Verizon MyPlan,,Good,Standard Perks
781ec78d-91d5-43ff-aeec-b496ce4d9f5d,ViX Premium,Lifestyle,15,75219,Verizon MyPlan,Increased Days & Updated Perks,Good,Discount on next month's subscription
