Subscriber_ID,Channel,Category,Days_Watched,ZIP_Code,Verizon_Service,Customer_Type,Perks
38bf8a03-c200-463a-bed8-b0eeeed65eae,STARZ,TV & Movies,15,75229,Verizon MyPlan,Good,Standard Perks
4a08f109-8ef1-4635-8848-9099271a165f,Paramount+,TV & Movies,20,75248,Verizon MyPlan,Good,Standard Perks
27512c21-9a9c-40fc-9147-f5dcec7303da,STARZ,TV & Movies,15,75205,Verizon MyPlan,Good,Standard Perks
794df1f2-ba66-4a71-bbee-0569f643840e,FlixLatino,TV & Movies,22,75234,Verizon MyPlan,Good,Standard Perks
f59f2e94-16f6-49d6-bec3-8867d00f0908,BET+,Music & Audio,19,75209,Verizon MyPlan,Good,Standard Perks
89eb3930-5aec-45d3-b959-5c30ef8b2bba,Peacock,TV & Movies,15,75247,Verizon MyPlan,Good,Standard Perks
7f7409b5-922e-4c40-94e2-fbb632645216,FlixLatino,TV & Movies,25,75229,Verizon MyPlan,Good,Standard Perks
2d572812-30a3-41ea-8b58-34d29a4acf23,AMC+,TV & Movies,21,75233,Verizon MyPlan,Good,Standard Perks
13cc6654-9c62-403b-95cf-9829a6aeda08,NFL Sunday Ticket,Sports,17,75215,Verizon MyPlan,Good,Free month of STARZ
16aeca36-5978-447f-832d-6d928a33cabb,STARZ,TV & Movies,9,75287,Verizon MyPlan,Bad,No Perks
51542e3f-6013-41d9-a4f3-b5bb827f5a12,Paramount+,TV & Movies,18,75210,Verizon MyPlan,Good,Standard Perks
f91b9efe-90df-4fa9-9f80-3315d78b17ff,NFL Sunday Ticket,Sports,18,75236,Verizon MyPlan,Good,Free month of STARZ
d8e6f17e-d119-408a-ae6f-30201fd4d0e6,BET+,Music & Audio,3,75217,Verizon MyPlan,Bad,No Perks
519540a2-6c8a-48ac-85e9-fb7ab7e973e5,HISTORY Vault,TV & Movies,25,75287,Verizon MyPlan,Good,Standard Perks
03fc2377-899b-423c-80fd-46c94b2e491e,ViX Premium,Lifestyle,30,75206,Verizon MyPlan,Good,Standard Perks
604a2cea-5d34-4a98-8992-532af47dfb3d,HISTORY Vault,TV & Movies,13,75202,Verizon MyPlan,Good,Standard Perks
4ea817ed-effb-46bd-abc7-bd55ae2ab23d,FlixLatino,TV & Movies,9,75246,Verizon MyPlan,Bad,No Perks
90b16afc-fce4-436f-b06b-cd7900c15ae4,ViX Premium,Lifestyle,23,75211,Verizon MyPlan,Good,Standard Perks
f27a0ea2-65a0-4353-bd64-2d38c2251168,HISTORY Vault,TV & Movies,21,75231,Verizon MyPlan,Good,Standard Perks
e14a1c7d-f932-4694-8b77-685bf3c37890,ViX Premium,Lifestyle,6,75214,Verizon MyPlan,Bad,No Perks
1a3a506f-9620-407e-bd7a-2acbe71761c5,FlixLatino,TV & Movies,9,75244,Verizon MyPlan,Bad,No Perks
e2be9bc5-a7d0-4e4b-af87-8c5dfa3209f9,HISTORY Vault,TV & Movies,11,75212,Verizon MyPlan,Good,Standard Perks
5eba380c-8aca-426b-b8bf-bb38c03401d4,Netflix,TV & Movies,22,75211,Verizon MyPlan,Good,15% off on Netflix next month
95c0ab00-d218-4e1e-bf66-97ff489f6b13,Paramount+,TV & Movies,11,75201,Verizon MyPlan,Good,Standard Perks
f565b900-5678-4c8b-b7a9-93d957e6f3fa,AMC+,TV & Movies,20,75201,Verizon MyPlan,Good,Standard Perks
a6c27e61-512f-4c7f-b8ad-9db3bb7aef53,Paramount+,TV & Movies,11,75209,Verizon MyPlan,Good,Standard Perks
3a662e43-6a4c-4473-bba5-360adb047fc9,BET+,Music & Audio,22,75226,Verizon MyPlan,Good,Standard Perks
52d847cd-b030-4637-a10a-ba674d5f91a3,ViX Premium,Lifestyle,23,75251,Verizon MyPlan,Good,Standard Perks
117fe877-76fd-427b-9501-8c22434301d6,ViX Premium,Lifestyle,7,75211,Verizon MyPlan,Bad,No Perks
5720eb05-4fe1-4d7b-968f-fa20770f54c5,STARZ,TV & Movies,20,75253,Verizon MyPlan,Good,Standard Perks
7676d9b6-6ef5-4983-82fe-0720b83aa537,FlixLatino,TV & Movies,10,75216,Verizon MyPlan,Bad,No Perks
892a5730-6958-4bee-ace7-dcbbbb7f72e0,ViX Premium,Lifestyle,23,75231,Verizon MyPlan,Good,Standard Perks
d8bb0247-b997-469e-a4cf-108a28ac0779,BET+,Music & Audio,9,75211,Verizon MyPlan,Bad,No Perks
b07ea392-c828-4cfe-9a1c-a646f8c1b1cb,NFL Sunday Ticket,Sports,26,75001,Verizon MyPlan,Good,Free month of STARZ
a101b6f3-3605-4288-901c-694b525f825b,ViX Premium,Lifestyle,29,75209,Verizon MyPlan,Good,Standard Perks
e5825be0-491d-44af-ba00-6b8932ce1155,NFL Sunday Ticket,Sports,21,75241,Verizon MyPlan,Good,Free month of STARZ
ab45f918-3cf4-4115-ae5a-f448538e5eeb,BET+,Music & Audio,11,75209,Verizon MyPlan,Good,Standard Perks
d8170958-a419-4570-aa2a-80175c628725,FlixLatino,TV & Movies,14,75251,Verizon MyPlan,Good,Standard Perks
fa0e7729-9076-422c-a395-3605024edcbb,NFL Sunday Ticket,Sports,19,75252,Verizon MyPlan,Good,Free month of STARZ
248da4d2-bc73-414a-b471-6d608b829a50,FlixLatino,TV & Movies,3,75238,Verizon MyPlan,Bad,No Perks
fc832aba-059f-4ac4-ade2-45950974e59a,NFL Sunday Ticket,Sports,29,75247,Verizon MyPlan,Good,Free month of STARZ
dd0d3c7b-b560-4baf-9568-712e84122dc9,BET+,Music & Audio,7,75208,Verizon MyPlan,Bad,No Perks
786036dd-a2e4-4b08-a233-d60ba9ebf0a5,ViX Premium,Lifestyle,17,75208,Verizon MyPlan,Good,Standard Perks
e5472342-2f3b-41d4-ac87-73bc80177b41,NFL Sunday Ticket,Sports,26,75212,Verizon MyPlan,Good,Free month of STARZ
c9a435f4-3f79-4b2c-bc8a-5c84f74175ba,Peacock,TV & Movies,9,75207,Verizon MyPlan,Bad,No Perks
66d5a74e-b7db-460f-addd-c88ceff67db9,Paramount+,TV & Movies,13,75226,Verizon MyPlan,Good,Standard Perks
a225c46d-d92e-4489-8e50-ed1f156393f6,AMC+,TV & Movies,1,75202,Verizon MyPlan,Bad,No Perks
b930e195-5b33-49bd-b850-42632f9f5bb7,ViX Premium,Lifestyle,17,75233,Verizon MyPlan,Good,Standard Perks
e5ed6130-3f78-43fd-ae37-0d6e282efb6b,Peacock,TV & Movies,5,75216,Verizon MyPlan,Bad,No Perks
feb3333f-89ef-4845-968e-85e9a6c52c6d,BET+,Music & Audio,22,75216,Verizon MyPlan,Good,Standard Perks
6867e0b8-93f0-4a0d-b168-310c7482b876,BET+,Music & Audio,23,75228,Verizon MyPlan,Good,Standard Perks
1d65a0ec-0dff-4658-a3ba-e7bd037208f4,STARZ,TV & Movies,20,75240,Verizon MyPlan,Good,Standard Perks
8efec086-f055-4292-927a-0acb6870f8c8,AMC+,TV & Movies,23,75231,Verizon MyPlan,Good,Standard Perks
774d5693-fcd9-4087-87ff-961cc0d373c1,NFL Sunday Ticket,Sports,9,75212,Verizon MyPlan,Bad,No Perks
1a3dd793-930a-424c-868a-9fd658e77181,Paramount+,TV & Movies,22,75211,Verizon MyPlan,Good,Standard Perks
9715d852-12c6-4976-ae5d-352106a0f373,HISTORY Vault,TV & Movies,2,75248,Verizon MyPlan,Bad,No Perks
7a426793-fdd3-47bd-b2af-fbabba45d647,NFL Sunday Ticket,Sports,23,75224,Verizon MyPlan,Good,Free month of STARZ
5a218bcb-d458-4608-b3c3-d33eeac2bf91,FlixLatino,TV & Movies,26,75238,Verizon MyPlan,Good,Standard Perks
d2434764-2af7-4944-8a21-50b6031c857f,Paramount+,TV & Movies,19,75216,Verizon MyPlan,Good,Standard Perks
633bd151-8856-4cdb-9dcb-7410dcc7fe88,AMC+,TV & Movies,9,75234,Verizon MyPlan,Bad,No Perks
22362969-e99e-4b30-b41f-3d7401e4f828,HISTORY Vault,TV & Movies,5,75215,Verizon MyPlan,Bad,No Perks
120f38dc-45c9-4b34-8e43-a8f108dd3cd0,Paramount+,TV & Movies,14,75203,Verizon MyPlan,Good,Standard Perks
fe09d067-ae8a-4c37-a3a6-320cd83bc118,STARZ,TV & Movies,23,75252,Verizon MyPlan,Good,Standard Perks
c88a4b3d-2093-46b3-b462-9ee10eae3d27,Paramount+,TV & Movies,23,75244,Verizon MyPlan,Good,Standard Perks
0bb62ec8-2719-449a-a50e-e28d0d18e601,AMC+,TV & Movies,20,75215,Verizon MyPlan,Good,Standard Perks
8fcbef4d-2c83-4307-8515-d578cc624ebe,HISTORY Vault,TV & Movies,25,75208,Verizon MyPlan,Good,Standard Perks
2fe7bb7c-3d13-4181-8536-85d93aa1070a,BET+,Music & Audio,15,75212,Verizon MyPlan,Good,Standard Perks
28dc3e4a-062e-46b6-a9e4-dc018e97f349,Netflix,TV & Movies,19,75252,Verizon MyPlan,Good,15% off on Netflix next month
282543f6-39c0-49ab-8c88-8393e90b50c0,AMC+,TV & Movies,12,75226,Verizon MyPlan,Good,Standard Perks
8420f24b-4f10-426b-abc5-7031f498798c,Paramount+,TV & Movies,20,75251,Verizon MyPlan,Good,Standard Perks
eab7ea82-79f4-4094-ac2a-d2722f2b08d5,ViX Premium,Lifestyle,14,75228,Verizon MyPlan,Good,Standard Perks
b69f4abb-55cf-48bf-be61-5aff0dfc2498,ViX Premium,Lifestyle,23,75231,Verizon MyPlan,Good,Standard Perks
7632f28f-4d0c-426d-b2fb-bef92f789978,FlixLatino,TV & Movies,30,75227,Verizon MyPlan,Good,Standard Perks
2e9799f1-dade-4bf0-b61f-90469ccaf88a,FlixLatino,TV & Movies,11,75235,Verizon MyPlan,Good,Standard Perks
f5bc3f7d-075b-4a16-8deb-65548e6e676e,ViX Premium,Lifestyle,8,75254,Verizon MyPlan,Bad,No Perks
3b3747a5-f516-41d1-aac7-a7ff490b8dfe,Paramount+,TV & Movies,15,75228,Verizon MyPlan,Good,Standard Perks
d3bbb7f7-1186-498c-8a73-4f7b792f4183,NFL Sunday Ticket,Sports,12,75211,Verizon MyPlan,Good,Free month of STARZ
6d48f7f2-6937-42df-8af1-4a17848ae4dd,FlixLatino,TV & Movies,19,75238,Verizon MyPlan,Good,Standard Perks
f233d760-ae4c-4ff4-a3d4-4152a0a7e0c3,BET+,Music & Audio,7,75247,Verizon MyPlan,Bad,No Perks
f1a9361a-0ddc-4790-ba54-7a5fb612a80e,AMC+,TV & Movies,21,75223,Verizon MyPlan,Good,Standard Perks
7099eb8a-fe1b-426e-ab7c-24f0bfbd94ec,ViX Premium,Lifestyle,14,75223,Verizon MyPlan,Good,Standard Perks
256e1f85-d568-4867-9590-1bdf659e979b,STARZ,TV & Movies,9,75203,Verizon MyPlan,Bad,No Perks
1d4f3dd8-35c3-4f40-b61f-2f894e635436,Paramount+,TV & Movies,5,75236,Verizon MyPlan,Bad,No Perks
254dcc08-32f9-4e90-aa47-f9ac23f2f061,AMC+,TV & Movies,6,75246,Verizon MyPlan,Bad,No Perks
51e1ee38-af46-4414-8b74-1e0f2a01ff7f,HISTORY Vault,TV & Movies,25,75240,Verizon MyPlan,Good,Standard Perks
532a1de1-914c-4699-b71d-dd2993efa666,Paramount+,TV & Movies,6,75214,Verizon MyPlan,Bad,No Perks
e2f2dcd8-b6e5-48a4-b0f4-567cb6f755ab,AMC+,TV & Movies,19,75214,Verizon MyPlan,Good,Standard Perks
659c01e2-ee17-4639-9e0d-ced6e4b139b0,AMC+,TV & Movies,1,75220,Verizon MyPlan,Bad,No Perks
84784a14-3a6c-41b6-b5fe-a5d2915c854a,BET+,Music & Audio,20,75204,Verizon MyPlan,Good,Standard Perks
9ce5ca31-98c9-44b9-bc31-211e94986bae,HISTORY Vault,TV & Movies,16,75231,Verizon MyPlan,Good,Standard Perks
1dbb6a2a-13d0-4cd0-a498-921a1bd20a69,HISTORY Vault,TV & Movies,5,75246,Verizon MyPlan,Bad,No Perks
826c0e09-9586-4333-8dc8-274cd9efe41b,NFL Sunday Ticket,Sports,1,75226,Verizon MyPlan,Bad,No Perks
45959a94-5eff-4a22-bcbc-3c9ca76aa26e,BET+,Music & Audio,13,75233,Verizon MyPlan,Good,Standard Perks
0d617eb2-36e6-4f69-a360-92f958639ff2,Peacock,TV & Movies,14,75238,Verizon MyPlan,Good,Standard Perks
c81c5f69-295a-4541-a1c4-9f3a61745673,Paramount+,TV & Movies,17,75231,Verizon MyPlan,Good,Standard Perks
05d4f972-af96-4f3f-b074-d4a94a92f0ac,Peacock,TV & Movies,4,75249,Verizon MyPlan,Bad,No Perks
0dbde94f-02fa-4655-b084-bca6d8268ddc,FlixLatino,TV & Movies,3,75210,Verizon MyPlan,Bad,No Perks
461d6a10-8729-4389-ba89-06d31b8082a1,ViX Premium,Lifestyle,6,75236,Verizon MyPlan,Bad,No Perks
a9fd4219-38ba-44e3-baaa-f6a58a44f51b,Peacock,TV & Movies,2,75204,Verizon MyPlan,Bad,No Perks
cb731da6-0254-4e2d-86a6-c1a17f8d1b75,BET+,Music & Audio,18,75230,Verizon MyPlan,Good,Standard Perks
711ecf06-99d0-4602-acad-8d1def5b4be6,FlixLatino,TV & Movies,7,75238,Verizon MyPlan,Bad,No Perks
84c21a00-0f2c-4495-9dc1-06758248287d,Paramount+,TV & Movies,16,75249,Verizon MyPlan,Good,Standard Perks
5db3b9dd-f10c-4f1e-b545-ad9bcb3fc1a8,FlixLatino,TV & Movies,27,75249,Verizon MyPlan,Good,Standard Perks
b23916c9-e1a3-4d1f-be5b-071d336bb9ca,AMC+,TV & Movies,7,75215,Verizon MyPlan,Bad,No Perks
cd9fa413-bf68-420f-bd76-4997dae9ff62,Paramount+,TV & Movies,13,75220,Verizon MyPlan,Good,Standard Perks
7fb09289-40c4-4275-88f9-7d83cbc44183,STARZ,TV & Movies,29,75212,Verizon MyPlan,Good,Standard Perks
0a1de198-fa8e-445f-9140-5b20b3821a24,NFL Sunday Ticket,Sports,0,75287,Verizon MyPlan,Bad,No Perks
135dfdc0-e5db-40f2-84eb-d1501d50a5a8,ViX Premium,Lifestyle,29,75203,Verizon MyPlan,Good,Standard Perks
f249b8d2-9cf9-4b56-955e-392af315482c,NFL Sunday Ticket,Sports,16,75219,Verizon MyPlan,Good,Free month of STARZ
08b617d5-afd6-49b8-992c-105d296a3d6e,AMC+,TV & Movies,22,75227,Verizon MyPlan,Good,Standard Perks
6f1943de-aef0-4b96-8755-ac98a5456b6c,ViX Premium,Lifestyle,8,75216,Verizon MyPlan,Bad,No Perks
d446512c-d556-4260-93a9-aa193a8c826f,BET+,Music & Audio,21,75210,Verizon MyPlan,Good,Standard Perks
4634794f-cd3e-4ff7-938e-834b982e06a8,STARZ,TV & Movies,1,75248,Verizon MyPlan,Bad,No Perks
243a5986-9608-4ec9-ad51-f80370606d1a,FlixLatino,TV & Movies,15,75210,Verizon MyPlan,Good,Standard Perks
dbd9c9cf-8c12-4b7b-be81-384e6d5f3458,Netflix,TV & Movies,24,75210,Verizon MyPlan,Good,15% off on Netflix next month
a70df3d5-6ef7-4104-b4ac-39b2f48b5cb3,BET+,Music & Audio,25,75218,Verizon MyPlan,Good,Standard Perks
0dd5f0f3-3cd2-42d0-9f03-cd6ea2cb4a5c,FlixLatino,TV & Movies,20,75209,Verizon MyPlan,Good,Standard Perks
17a30493-686b-4a9f-b29e-eedf748aabe4,STARZ,TV & Movies,25,75205,Verizon MyPlan,Good,Standard Perks
47e1cb81-e0cd-456e-b36b-45e5d75d131b,AMC+,TV & Movies,24,75216,Verizon MyPlan,Good,Standard Perks
080f0d77-6123-4899-823a-662d4dfed6b7,AMC+,TV & Movies,7,75251,Verizon MyPlan,Bad,No Perks
6ddd7ac3-82cd-4ddc-9571-7727a7c35826,BET+,Music & Audio,2,75238,Verizon MyPlan,Bad,No Perks
3f9e27cc-29ef-448a-bfbc-7730e4aee6c3,Peacock,TV & Movies,9,75237,Verizon MyPlan,Bad,No Perks
