Subscriber_ID,App Name,Category_x,Days_Watched,ZIP_Code,Verizon_Service,Customer_Type,Perks,URL
5d85a5c5-d548-484d-956b-7a6ad812e50f,ESPN,TV & Movies,11,75235,Verizon Plus Play,Good,15% off on Netflix next month,https://www.espn.com/redeem
5d85a5c5-d548-484d-956b-7a6ad812e50f,Starz,TV & Movies,11,75235,Verizon Plus Play,Good,15% off on Netflix next month,https://www.starz.com/tmobile
5d85a5c5-d548-484d-956b-7a6ad812e50f,Comedy Central,TV & Movies,11,75235,Verizon Plus Play,Good,15% off on Netflix next month,https://www.comedycentral.com/signup/trial
5d85a5c5-d548-484d-956b-7a6ad812e50f,Comedy Central,TV & Movies,11,75235,Verizon Plus Play,Good,15% off on Netflix next month,https://www.comedycentral.com/pricing/premium
5d85a5c5-d548-484d-956b-7a6ad812e50f,FX,TV & Movies,11,75235,Verizon Plus Play,Good,15% off on Netflix next month,https://www.fxnetworks.com/signup/standard
5d85a5c5-d548-484d-956b-7a6ad812e50f,Showtime,TV & Movies,11,75235,Verizon Plus Play,Good,15% off on Netflix next month,https://www.showtimeanytime.com/pricing/standard
5d85a5c5-d548-484d-956b-7a6ad812e50f,FX,TV & Movies,11,75235,Verizon Plus Play,Good,15% off on Netflix next month,https://www.fxnetworks.com/au
5d85a5c5-d548-484d-956b-7a6ad812e50f,FX,TV & Movies,11,75235,Verizon Plus Play,Good,15% off on Netflix next month,https://www.fxnetworks.com/uk
5d85a5c5-d548-484d-956b-7a6ad812e50f,Food Network,TV & Movies,11,75235,Verizon Plus Play,Good,15% off on Netflix next month,https://www.foodnetwork.com
5d85a5c5-d548-484d-956b-7a6ad812e50f,HGTV,TV & Movies,11,75235,Verizon Plus Play,Good,15% off on Netflix next month,https://www.hgtv.com/free-trial
5d85a5c5-d548-484d-956b-7a6ad812e50f,Starz,TV & Movies,11,75235,Verizon Plus Play,Good,15% off on Netflix next month,https://www.starzplay.com/signup/premium
5d85a5c5-d548-484d-956b-7a6ad812e50f,Food Network,TV & Movies,11,75235,Verizon Plus Play,Good,15% off on Netflix next month,https://www.foodnetwork.com/signup/premium
2107e6e8-ccaa-4773-b7cc-99797fc99bf1,Showtime,TV & Movies,23,75230,Verizon Plus Play,Good,Bundle 4: Ultimate Movie Buff\nHBO Max: Premium Plan\nShowtime: Standard Plan\nStarz: Premium Plan\nPrice: $32.99/month\nFeatures:\nAccess to a vast library of movies.\nExclusive film premieres.,https://www.showtimeanytime.com/us
d1059cbf-41e3-467e-a965-066506a6ea72,Starz,Music & Audio,17,75207,Verizon Plus Play,Good,Bundle 4: Ultimate Movie Buff\nHBO Max: Premium Plan\nShowtime: Standard Plan\nStarz: Premium Plan\nPrice: $32.99/month\nFeatures:\nAccess to a vast library of movies.\nExclusive film premieres.,https://www.starz.com/pricing
9424b5bd-e71b-4f2b-b3d8-bb80d7703eec,FX,Sports,25,75234,Verizon Plus Play,Good,Free month of STARZ,https://www.fxnetworks.com/signup/standard
46cdd424-ad02-4b5f-8f5a-321669900b63,HBO,TV & Movies,17,75236,Verizon Plus Play,Good,"Bundle 1: All-in-One Entertainment\nNetflix: Premium Plan\nHBO Max: Standard Plan\nDisney+: Standard Plan\nPrice: $34.99/month\nFeatures:\nAccess to new releases, exclusive shows, and classic content.\nSimultaneous streaming on multiple devices.",https://www.hbomax.com/pricing
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,Cinemax,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.cinemax.com/free-trial
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,Netflix,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.netflix.com/signup/mobile
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,Bravo,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.bravotv.com/in
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,TNT,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.tntdrama.com/in
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,Netflix,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.netflix.com/verizon
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,MTV,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.mtv.com/signup/premium
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,National Geographic,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.nationalgeographic.com/ca
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,National Geographic,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.nationalgeographic.com/pricing/standard
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,Starz,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.starz.com/signup/planform
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,Food Network,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.foodnetwork.com/us/plans
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,Starz,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.starz.com/signup/standard
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,NBC Sports,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.nbcsports.com/ca
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,ESPN,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.espn.com/promotions
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,Starz,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.starz.com/free-trial
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,Cartoon Network,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.cartoonnetwork.com/pricing/premium
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,NBC Sports,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.nbcsports.com/atandt
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,Hulu,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.hulu.com/signup/basic
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,FX,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.fxnetworks.com/signup/standard
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,MTV,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.mtv.com/pricing/basic
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,Fox Sports,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.foxsports.com/atandt
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,HGTV,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.hgtv.com/pricing/basic
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,Cinemax,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.cinemax.com/us
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,CNN,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.cnn.com/signup/planform
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,Starz,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.starz.com/atandt
ca6f2b42-b7d5-4c7a-9dd3-472e4bc29ef0,Bravo,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks,https://www.bravotv.com/signup/planform
242d4b16-61ac-4574-9852-29b7d0d81e2a,ESPN,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.espnplus.com/verizon
242d4b16-61ac-4574-9852-29b7d0d81e2a,HBO,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.hbo.com/pricing
242d4b16-61ac-4574-9852-29b7d0d81e2a,Showtime,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.showtimeanytime.com/signup/basic
242d4b16-61ac-4574-9852-29b7d0d81e2a,FX,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.fxnetworks.com/pricing
242d4b16-61ac-4574-9852-29b7d0d81e2a,Comedy Central,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.comedycentral.com/us/plans
242d4b16-61ac-4574-9852-29b7d0d81e2a,MTV,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.mtv.com/signup/basic
242d4b16-61ac-4574-9852-29b7d0d81e2a,National Geographic,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.nationalgeographic.com/us/plans
242d4b16-61ac-4574-9852-29b7d0d81e2a,National Geographic,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.nationalgeographic.com/pricing/basic
242d4b16-61ac-4574-9852-29b7d0d81e2a,MTV,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.mtv.com/verizon
242d4b16-61ac-4574-9852-29b7d0d81e2a,Starz,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.starz.com/us
242d4b16-61ac-4574-9852-29b7d0d81e2a,FX,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.fxnetworks.com
242d4b16-61ac-4574-9852-29b7d0d81e2a,ESPN,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.espnplus.com/ca
242d4b16-61ac-4574-9852-29b7d0d81e2a,Fox Sports,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.foxsports.com/signup/standard
242d4b16-61ac-4574-9852-29b7d0d81e2a,TNT,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.tntdrama.com/pricing/premium
242d4b16-61ac-4574-9852-29b7d0d81e2a,Netflix,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.netflix.com/gift-cards
242d4b16-61ac-4574-9852-29b7d0d81e2a,Netflix,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.netflix.com/pricing
242d4b16-61ac-4574-9852-29b7d0d81e2a,CNN,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.cnn.com
242d4b16-61ac-4574-9852-29b7d0d81e2a,MTV,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.mtv.com/us/plans
242d4b16-61ac-4574-9852-29b7d0d81e2a,NBC Sports,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.nbcsports.com/gift-cards
242d4b16-61ac-4574-9852-29b7d0d81e2a,ESPN,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.espn.com/us
242d4b16-61ac-4574-9852-29b7d0d81e2a,AMC,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.amc.com/au
242d4b16-61ac-4574-9852-29b7d0d81e2a,Showtime,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.showtimeanytime.com/signup/planform
242d4b16-61ac-4574-9852-29b7d0d81e2a,FX,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.fxnetworks.com/us
242d4b16-61ac-4574-9852-29b7d0d81e2a,TNT,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.tntdrama.com/us/plans
242d4b16-61ac-4574-9852-29b7d0d81e2a,Fox Sports,TV & Movies,22,75204,Verizon Plus Play,Good,15% off on Netflix next month,https://www.foxsports.com/pricing/premium
39e3accc-5a49-4616-bb58-f1443271d16e,AMC,TV & Movies,10,75216,Verizon Plus Play,Bad,No Perks,https://www.amc.com/pricing/premium
151a63c6-e277-49b9-af83-7f611f5f59e8,Starz,Music & Audio,12,75231,Verizon Plus Play,Good,Bundle 4: Ultimate Movie Buff\nHBO Max: Premium Plan\nShowtime: Standard Plan\nStarz: Premium Plan\nPrice: $32.99/month\nFeatures:\nAccess to a vast library of movies.\nExclusive film premieres.,https://www.starz.com/atandt
2f9453eb-ef26-48be-9585-72e982605ca1,HBO,TV & Movies,3,75211,Verizon Plus Play,Bad,No Perks,https://www.hbomax.com/us/plans
21085706-ccf8-451f-8e32-94f9ff2debd1,MTV,Lifestyle,18,75210,Verizon Plus Play,Good,"Bundle 9: Music & Culture\nMTV: Premium Plan\nVH1: Premium Plan\nBravo: Standard Plan\nPrice: $27.99/month\nFeatures:\nMusic videos, reality TV, and cultural shows.\nSimultaneous streaming on multiple devices.",https://www.mtv.com/atandt
570b6188-a7c9-4ddc-904e-0c91d35f41c9,National Geographic,TV & Movies,16,75209,Verizon Plus Play,Good,Bundle 3: Family Entertainment\nDisney+: Family Plan\nCartoon Network: Premium Plan\nNational Geographic: Premium Plan\nPrice: $29.99/month\nFeatures:\nFamily-friendly content with educational programs.\nAd-free streaming.,https://www.nationalgeographic.com/us/plans
d04b292f-6b53-41f5-9d85-e5035e17a1da,Showtime,Lifestyle,29,75229,Verizon Plus Play,Good,Bundle 4: Ultimate Movie Buff\nHBO Max: Premium Plan\nShowtime: Standard Plan\nStarz: Premium Plan\nPrice: $32.99/month\nFeatures:\nAccess to a vast library of movies.\nExclusive film premieres.,https://www.showtime.com/signup/standard
89346c6b-bbe7-41d3-a4b7-0ed2fa263558,Hulu,Sports,21,75230,Verizon Plus Play,Good,Free month of STARZ,https://www.hulu.com/redeem
ffdb9e32-cc1a-4749-b057-1eed106d169f,National Geographic,TV & Movies,7,75001,Verizon Plus Play,Bad,No Perks,https://www.nationalgeographic.com/signup/standard
c1daae46-8d4e-4987-a3fd-af1ee690f02d,Starz,Sports,16,75287,Verizon Plus Play,Good,Free month of STARZ,https://www.starz.com/pricing/basic
b0f7b011-a493-4aeb-a089-69631aca6861,Bravo,TV & Movies,6,75219,Verizon Plus Play,Bad,No Perks,https://www.bravotv.com/in
d632570c-d300-46ee-981b-1cd5eb5d92ac,Hulu,TV & Movies,24,75206,Verizon Plus Play,Good,Standard Perks,https://www.hulu.com/us/plans
51034b50-12bd-4218-9408-4d197735e7f6,National Geographic,TV & Movies,8,75240,Verizon Plus Play,Bad,No Perks,https://www.nationalgeographic.com/ca
befed5f1-a4f1-465c-a17e-b680fa5673ad,Showtime,Sports,30,75244,Verizon Plus Play,Good,Free month of STARZ,https://www.showtime.com/promotions
470e0f9c-43cf-44cf-a835-7a4caaf45a95,Bravo,TV & Movies,5,75252,Verizon Plus Play,Bad,No Perks,https://www.bravotv.com/in
c688da44-940a-4d0a-9e79-270b69083318,HBO,Lifestyle,5,75234,Verizon Plus Play,Bad,No Perks,https://www.hbomax.com/redeem
536cead3-686d-48e3-bed5-e78150a4dc83,Starz,Lifestyle,27,75251,Verizon Plus Play,Good,Bundle 4: Ultimate Movie Buff\nHBO Max: Premium Plan\nShowtime: Standard Plan\nStarz: Premium Plan\nPrice: $32.99/month\nFeatures:\nAccess to a vast library of movies.\nExclusive film premieres.,https://www.starz.com/gift-cards
c251be87-0f60-41f6-9f87-81e04a043ec4,HBO,TV & Movies,2,75249,Verizon Plus Play,Bad,No Perks,https://www.hbomax.com/pricing
c66c176e-6df9-4f2c-ae20-e372b252368d,Bravo,TV & Movies,9,75247,Verizon Plus Play,Bad,No Perks,https://www.bravotv.com/tmobile
859dde95-e91d-496e-8d7b-304971e5180c,Showtime,TV & Movies,29,75251,Verizon Plus Play,Good,Bundle 4: Ultimate Movie Buff\nHBO Max: Premium Plan\nShowtime: Standard Plan\nStarz: Premium Plan\nPrice: $32.99/month\nFeatures:\nAccess to a vast library of movies.\nExclusive film premieres.,https://www.showtimeanytime.com/redeem
246630b6-22bd-4512-a656-01e8513a6673,HBO,TV & Movies,10,75202,Verizon Plus Play,Bad,No Perks,https://www.hbomax.com/signup/trial
b4730a4d-91b7-48c1-8bbf-04499164d7e5,Hulu,Lifestyle,16,75238,Verizon Plus Play,Good,Standard Perks,https://www.hulu.com/in
03cd364c-588a-4df8-b195-2c4679820f54,Cartoon Network,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.cartoonnetwork.com/ca
03cd364c-588a-4df8-b195-2c4679820f54,Cartoon Network,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.cartoonnetwork.com/tmobile
03cd364c-588a-4df8-b195-2c4679820f54,Hulu,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.hulu.com/pricing
03cd364c-588a-4df8-b195-2c4679820f54,CNN,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.cnn.com/promotions
03cd364c-588a-4df8-b195-2c4679820f54,Showtime,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.showtime.com/pricing/basic
03cd364c-588a-4df8-b195-2c4679820f54,ESPN,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.espn.com/signup/planform
03cd364c-588a-4df8-b195-2c4679820f54,MTV,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.mtv.com/signup/planform
03cd364c-588a-4df8-b195-2c4679820f54,FX,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.fxnetworks.com/pricing/basic
03cd364c-588a-4df8-b195-2c4679820f54,Comedy Central,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.comedycentral.com/us
03cd364c-588a-4df8-b195-2c4679820f54,Cartoon Network,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.cartoonnetwork.com/atandt
03cd364c-588a-4df8-b195-2c4679820f54,Bravo,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.bravotv.com/pricing
03cd364c-588a-4df8-b195-2c4679820f54,Starz,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.starz.com/au
03cd364c-588a-4df8-b195-2c4679820f54,Comedy Central,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.comedycentral.com/uk
03cd364c-588a-4df8-b195-2c4679820f54,Showtime,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.showtimeanytime.com/us
03cd364c-588a-4df8-b195-2c4679820f54,HBO,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.hbomax.com/atandt
03cd364c-588a-4df8-b195-2c4679820f54,Bravo,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.bravotv.com/us/plans
03cd364c-588a-4df8-b195-2c4679820f54,Comedy Central,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.comedycentral.com/signup/trial
03cd364c-588a-4df8-b195-2c4679820f54,HBO,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.hbomax.com/gift-cards
03cd364c-588a-4df8-b195-2c4679820f54,National Geographic,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.nationalgeographic.com/us/plans
03cd364c-588a-4df8-b195-2c4679820f54,TNT,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.tntdrama.com/gift-cards
03cd364c-588a-4df8-b195-2c4679820f54,CNN,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.cnn.com/tmobile
03cd364c-588a-4df8-b195-2c4679820f54,Comedy Central,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.comedycentral.com/pricing/basic
03cd364c-588a-4df8-b195-2c4679820f54,Food Network,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.foodnetwork.com/signup/standard
03cd364c-588a-4df8-b195-2c4679820f54,National Geographic,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.nationalgeographic.com/free-trial
03cd364c-588a-4df8-b195-2c4679820f54,HBO,TV & Movies,30,75229,Verizon Plus Play,Good,15% off on Netflix next month,https://www.hbo.com/au
f53e5660-bb47-4f0b-baba-67079e6ca756,Fox Sports,TV & Movies,29,75228,Verizon Plus Play,Good,Bundle 2: News & Sports Power Pack\nCNN: Standard Plan\nESPN+: Premium Plan\nFox Sports: Standard Plan\nPrice: $27.99/month\nFeatures:\nLive coverage of sports events.\n24/7 access to breaking news.,https://www.foxsports.com/pricing/basic
235e3bf2-dd06-4365-b6b3-d724285a09b4,Hulu,Lifestyle,17,75227,Verizon Plus Play,Good,Standard Perks,https://www.hulu.com/signup/planform
20a3d3d6-ce40-4ef9-9194-168c5330608b,Starz,TV & Movies,14,75228,Verizon Plus Play,Good,Bundle 4: Ultimate Movie Buff\nHBO Max: Premium Plan\nShowtime: Standard Plan\nStarz: Premium Plan\nPrice: $32.99/month\nFeatures:\nAccess to a vast library of movies.\nExclusive film premieres.,https://www.starzplay.com/signup/standard
c3cabf36-7b62-43ec-9c38-65d4b8d954d6,Comedy Central,TV & Movies,4,75215,Verizon Plus Play,Bad,No Perks,https://www.comedycentral.com/signup/standard
30f7749b-e99b-4ddb-ba81-b0d606119068,Hulu,TV & Movies,17,75238,Verizon Plus Play,Good,Standard Perks,https://www.hulu.com/gift-cards
89072f41-268d-4a2b-a438-d29913bc231c,Comedy Central,TV & Movies,16,75203,Verizon Plus Play,Good,"Bundle 7: Comedy Central\nComedy Central: Premium Plan\nNetflix: Standard Plan\nHBO Max: Standard Plan\nPrice: $29.99/month\nFeatures:\nBest of stand-up, sitcoms, and comedy movies.\nAd-free streaming on premium content.",https://www.comedycentral.com/us
febe2de1-669d-4062-b732-8e20108e52c2,NBC Sports,TV & Movies,4,75210,Verizon Plus Play,Bad,No Perks,https://www.nbcsports.com/signup/planform
1b6c2c71-3e43-462d-b826-e4e5e32eaeae,FX,Lifestyle,23,75252,Verizon Plus Play,Good,Standard Perks,https://www.fxnetworks.com/promotions
229da1e6-cd3e-4ca8-95f1-380615aedce8,ESPN,Music & Audio,0,75230,Verizon Plus Play,Bad,No Perks,https://www.espnplus.com/ca
c7b79389-6218-4414-bc32-c0cfc65a384c,HGTV,Music & Audio,9,75227,Verizon Plus Play,Bad,No Perks,https://www.hgtv.com/redeem
863e9b44-30f6-4895-8512-95ed5c28903c,AMC,TV & Movies,25,75237,Verizon Plus Play,Good,Bundle 6: Action & Drama\nHBO Max: Premium Plan\nAMC: Premium Plan\nTNT: Standard Plan\nPrice: $30.99/month\nFeatures:\nHigh-octane action movies and dramatic series.\nSimultaneous streaming on multiple devices.,https://www.amc.com/signup/standard
afd80fb0-02c1-46ec-953f-be5135861fe5,Netflix,Music & Audio,13,75224,Verizon Plus Play,Good,"Bundle 1: All-in-One Entertainment\nNetflix: Premium Plan\nHBO Max: Standard Plan\nDisney+: Standard Plan\nPrice: $34.99/month\nFeatures:\nAccess to new releases, exclusive shows, and classic content.\nSimultaneous streaming on multiple devices.",https://www.netflix.com/ca
27619ce8-e5b5-4f1b-a122-022b2e07fb7a,Food Network,Lifestyle,19,75253,Verizon Plus Play,Good,Standard Perks,https://www.foodnetwork.com/signup/trial
ea392729-05c2-4b82-b787-82e003a83e26,Comedy Central,TV & Movies,15,75204,Verizon Plus Play,Good,"Bundle 7: Comedy Central\nComedy Central: Premium Plan\nNetflix: Standard Plan\nHBO Max: Standard Plan\nPrice: $29.99/month\nFeatures:\nBest of stand-up, sitcoms, and comedy movies.\nAd-free streaming on premium content.",https://www.comedycentral.com/uk
848ad722-816d-48e2-8efb-48f01329faa8,HBO,TV & Movies,30,75241,Verizon Plus Play,Good,15% off on Netflix next month,https://www.hbomax.com/us/plans
848ad722-816d-48e2-8efb-48f01329faa8,MTV,TV & Movies,30,75241,Verizon Plus Play,Good,15% off on Netflix next month,https://www.mtv.com/free-trial
