Subscriber_ID,Channel,Category,Days_Watched,ZIP_Code,Verizon_Service,Customer_Type,Perks
0151bd87-d983-4d2e-90a8-dbaf8fa90cee,BET+,Music & Audio,3,75209,Verizon Plus Play,Bad,No Perks
ed74f0c2-7d7d-4f33-bc6a-f96b60c49353,FlixLatino,TV & Movies,27,75212,Verizon Plus Play,Good,Standard Perks
87425fd2-863d-49c9-8475-a03fc824e801,AMC+,TV & Movies,13,75214,Verizon Plus Play,Good,Standard Perks
00216982-f7ce-410b-839d-4fff773fd5a4,Netflix,TV & Movies,21,75226,Verizon Plus Play,Good,15% off on Netflix next month
689942f8-7463-4f87-a52c-9961ec23901f,HISTORY Vault,TV & Movies,24,75207,Verizon Plus Play,Good,Standard Perks
31b0eb5d-1337-43ae-9281-a92cfb8fb778,Peacock,TV & Movies,2,75244,Verizon Plus Play,Bad,No Perks
46e41389-3bc4-410f-947d-094048b60eea,FlixLatino,TV & Movies,22,75235,Verizon Plus Play,Good,Standard Perks
e7055c2c-0d32-41a0-ae9f-ad3f09566988,NFL Sunday Ticket,Sports,25,75224,Verizon Plus Play,Good,Free month of STARZ
9fd50bb7-e63d-4523-9be3-112f482d46d7,Peacock,TV & Movies,10,75253,Verizon Plus Play,Bad,No Perks
e3e460f8-6e06-4ee8-878c-d1850795088e,FlixLatino,TV & Movies,7,75208,Verizon Plus Play,Bad,No Perks
ab369e63-df10-404e-9f04-85c09e1d50f9,STARZ,TV & Movies,12,75218,Verizon Plus Play,Good,Standard Perks
dfdee2e6-1417-44b1-9fd2-41c6e8c9c6c2,AMC+,TV & Movies,20,75232,Verizon Plus Play,Good,Standard Perks
e299660d-bc03-4e17-9844-1bbdf0e89131,Paramount+,TV & Movies,23,75001,Verizon Plus Play,Good,Standard Perks
d0410a9c-d7b9-4f6d-95e2-329be1432d86,NFL Sunday Ticket,Sports,24,75204,Verizon Plus Play,Good,Free month of STARZ
8e268646-f4ce-4a6b-8bca-ed1cdc5b1882,NFL Sunday Ticket,Sports,9,75217,Verizon Plus Play,Bad,No Perks
a2853701-71e7-48a7-ae95-6f76d6c96eaa,Paramount+,TV & Movies,4,75204,Verizon Plus Play,Bad,No Perks
625ff714-7b3c-4685-82a9-cb0c0baed0d3,STARZ,TV & Movies,7,75205,Verizon Plus Play,Bad,No Perks
91652364-82c7-401f-8248-6062cf53c6ce,FlixLatino,TV & Movies,8,75206,Verizon Plus Play,Bad,No Perks
004060da-a75a-4410-ab66-072e81ea8b4d,BET+,Music & Audio,27,75236,Verizon Plus Play,Good,Standard Perks
bc335e17-f352-4eea-b240-4606d1828a61,Netflix,TV & Movies,24,75205,Verizon Plus Play,Good,15% off on Netflix next month
3995843f-eaaa-489c-8674-696d02cf6776,FlixLatino,TV & Movies,16,75231,Verizon Plus Play,Good,Standard Perks
c5e821ea-0331-4b4c-b649-2d976156871d,BET+,Music & Audio,22,75223,Verizon Plus Play,Good,Standard Perks
639cb34e-599f-4912-bb08-ed443e73ba57,STARZ,TV & Movies,9,75201,Verizon Plus Play,Bad,No Perks
06a5d58b-83f0-469c-97cb-14661f5d2ae4,BET+,Music & Audio,1,75248,Verizon Plus Play,Bad,No Perks
d35ff591-4111-4f1d-8d34-6d517e5b02ae,ViX Premium,Lifestyle,7,75225,Verizon Plus Play,Bad,No Perks
bea25f82-c32c-4ad7-bf80-4d38d7b21135,STARZ,TV & Movies,16,75254,Verizon Plus Play,Good,Standard Perks
0cd8d2fa-6a80-4ce9-a092-986674a0d876,STARZ,TV & Movies,7,75202,Verizon Plus Play,Bad,No Perks
bb9bd8a9-4e32-4178-a862-a117c9aac082,Paramount+,TV & Movies,28,75230,Verizon Plus Play,Good,Standard Perks
52c95193-c12c-4fa9-a9bb-ce9e27f06bbb,AMC+,TV & Movies,11,75237,Verizon Plus Play,Good,Standard Perks
22b10065-736f-4d6b-a4da-3309efeddc35,BET+,Music & Audio,13,75287,Verizon Plus Play,Good,Standard Perks
4f16a776-d56b-47a4-a67d-4d7b875fc2ed,FlixLatino,TV & Movies,12,75206,Verizon Plus Play,Good,Standard Perks
41a26803-85d1-4674-a9f5-c81c84633178,Netflix,TV & Movies,25,75214,Verizon Plus Play,Good,15% off on Netflix next month
6db3136b-e59c-470c-8d97-500815a3afaf,BET+,Music & Audio,5,75224,Verizon Plus Play,Bad,No Perks
8bfdf6ba-c0d7-4c58-9a36-a2785b701379,HISTORY Vault,TV & Movies,5,75252,Verizon Plus Play,Bad,No Perks
579a1d10-08a7-43d6-8a99-6393ac486141,Netflix,TV & Movies,18,75205,Verizon Plus Play,Good,15% off on Netflix next month
a43052c2-195e-4a21-8e94-dfb0b2a01565,AMC+,TV & Movies,22,75248,Verizon Plus Play,Good,Standard Perks
0b85054b-e4f7-43cc-9b70-878e3d96a6b8,Paramount+,TV & Movies,6,75208,Verizon Plus Play,Bad,No Perks
eeff8d4d-95c2-4d6c-8887-20f4518b0593,FlixLatino,TV & Movies,0,75235,Verizon Plus Play,Bad,No Perks
c17fadca-f72d-4613-b108-0293cf7e2cf9,Netflix,TV & Movies,8,75229,Verizon Plus Play,Bad,No Perks
06bd6319-b88e-4b90-853c-d99c89bc5df0,NFL Sunday Ticket,Sports,8,75201,Verizon Plus Play,Bad,No Perks
8e442bb6-1a9f-465b-a7fb-4a38fb6d6b24,Netflix,TV & Movies,0,75228,Verizon Plus Play,Bad,No Perks
6c645da0-7d87-4a0b-bd25-53d58b7bd6ae,AMC+,TV & Movies,4,75254,Verizon Plus Play,Bad,No Perks
2699f05d-19e0-4d25-8bff-26266f256156,FlixLatino,TV & Movies,21,75231,Verizon Plus Play,Good,Standard Perks
bdc963e1-951f-464e-97b8-69d5dfc754ef,Paramount+,TV & Movies,15,75204,Verizon Plus Play,Good,Standard Perks
3f64a437-979c-4362-86e1-84e36d05123d,AMC+,TV & Movies,1,75204,Verizon Plus Play,Bad,No Perks
ad1c53d2-7b66-4dc2-8605-c8f28717d087,Paramount+,TV & Movies,20,75230,Verizon Plus Play,Good,Standard Perks
8f88fd57-1a70-45a2-8763-f52fb80e8c96,Paramount+,TV & Movies,1,75223,Verizon Plus Play,Bad,No Perks
4b5358d9-f890-4acf-9991-efb5c9b56611,Netflix,TV & Movies,16,75219,Verizon Plus Play,Good,15% off on Netflix next month
26b7884b-ee7d-45e2-997c-3b370ad8a936,NFL Sunday Ticket,Sports,14,75233,Verizon Plus Play,Good,Free month of STARZ
c157fd4f-c71f-4fe1-968a-8275101b3dd8,FlixLatino,TV & Movies,18,75223,Verizon Plus Play,Good,Standard Perks
54019056-a0b2-4a6a-b82e-61244cec42fe,FlixLatino,TV & Movies,27,75229,Verizon Plus Play,Good,Standard Perks
b87dcdaf-a072-4def-8ba4-b45d4680c181,NFL Sunday Ticket,Sports,8,75201,Verizon Plus Play,Bad,No Perks
9d103edc-41cc-4798-bab1-9ab397b28c98,Peacock,TV & Movies,4,75217,Verizon Plus Play,Bad,No Perks
3e5faedc-0c88-43b3-bb1f-7eb912eab55f,Netflix,TV & Movies,20,75248,Verizon Plus Play,Good,15% off on Netflix next month
2cbe426a-d8d1-4d70-ac0c-f5dfbd253e9f,Netflix,TV & Movies,3,75207,Verizon Plus Play,Bad,No Perks
5120ed4f-c0a8-448e-99d0-6df2ff87cbe6,FlixLatino,TV & Movies,4,75241,Verizon Plus Play,Bad,No Perks
9674be9d-c1ca-4f11-89f9-0a62aee1107a,Paramount+,TV & Movies,26,75207,Verizon Plus Play,Good,Standard Perks
2013b051-ab0a-4eee-bb19-df4ede89f446,Netflix,TV & Movies,23,75237,Verizon Plus Play,Good,15% off on Netflix next month
3e80c7bc-52cd-4c3d-bc99-94ffbb9578a9,HISTORY Vault,TV & Movies,14,75253,Verizon Plus Play,Good,Standard Perks
96002ca0-9b62-4f06-81cd-6ce0700d9b08,Peacock,TV & Movies,8,75238,Verizon Plus Play,Bad,No Perks
c425ff2f-d11c-43b2-917a-b0d5b65323c7,FlixLatino,TV & Movies,8,75238,Verizon Plus Play,Bad,No Perks
0ced959a-9283-431c-aa63-986adc1cf318,BET+,Music & Audio,16,75203,Verizon Plus Play,Good,Standard Perks
ce759062-ee10-423d-a253-7926fa0d7249,STARZ,TV & Movies,0,75201,Verizon Plus Play,Bad,No Perks
2538b08d-5957-454c-ad00-10963f2b42ba,NFL Sunday Ticket,Sports,4,75231,Verizon Plus Play,Bad,No Perks
dc6e009d-1ebb-453b-bbbc-c22a1345c95a,ViX Premium,Lifestyle,6,75204,Verizon Plus Play,Bad,No Perks
a75557aa-48f4-4278-9003-7f645a3c356b,Paramount+,TV & Movies,3,75233,Verizon Plus Play,Bad,No Perks
1eefd3a9-0cd2-4e66-8646-86a776b61e15,FlixLatino,TV & Movies,17,75208,Verizon Plus Play,Good,Standard Perks
42264c9a-2166-4758-9f8a-55d84c31148f,HISTORY Vault,TV & Movies,21,75227,Verizon Plus Play,Good,Standard Perks
cdb9697a-f703-4016-a5fd-57501da74e2d,NFL Sunday Ticket,Sports,7,75233,Verizon Plus Play,Bad,No Perks
80541c50-8f16-4365-8217-2fac2aca2b0e,AMC+,TV & Movies,18,75202,Verizon Plus Play,Good,Standard Perks
f1fd755e-0bc1-497d-9010-c13105c64cb2,STARZ,TV & Movies,1,75254,Verizon Plus Play,Bad,No Perks
0f1ab408-0f4b-4dab-aff8-8725da0c463b,FlixLatino,TV & Movies,8,75211,Verizon Plus Play,Bad,No Perks
c6f87c98-16ce-4091-94ea-0f597ff7eefb,Netflix,TV & Movies,2,75235,Verizon Plus Play,Bad,No Perks
96f25120-5b29-4dbc-ac07-5aaa1def03e4,BET+,Music & Audio,12,75224,Verizon Plus Play,Good,Standard Perks
e2d77d9c-4923-4275-aaa2-dc0bced0401f,Peacock,TV & Movies,0,75231,Verizon Plus Play,Bad,No Perks
9d82c848-d684-4913-8383-62e35bcfe024,BET+,Music & Audio,11,75230,Verizon Plus Play,Good,Standard Perks
931f28bf-afba-4507-a5c5-9e438ba34371,FlixLatino,TV & Movies,21,75215,Verizon Plus Play,Good,Standard Perks
e4389807-67d1-4a3c-b051-30f39ddf87bb,Paramount+,TV & Movies,17,75230,Verizon Plus Play,Good,Standard Perks
8865e061-280f-4b01-9699-15b2a50f8d57,Paramount+,TV & Movies,11,75223,Verizon Plus Play,Good,Standard Perks
d86f7a34-f843-47ae-a6d6-6826b43ec25a,BET+,Music & Audio,2,75254,Verizon Plus Play,Bad,No Perks
ecbb8123-4da5-462a-ba39-001f81972101,FlixLatino,TV & Movies,15,75211,Verizon Plus Play,Good,Standard Perks
8578f9e2-4272-4191-9459-e8b4cfbcd124,NFL Sunday Ticket,Sports,24,75211,Verizon Plus Play,Good,Free month of STARZ
77ecb2b9-c1a5-4fd2-9339-94d7202e5b35,ViX Premium,Lifestyle,22,75244,Verizon Plus Play,Good,Standard Perks
5d3e3e39-189f-492a-a10d-3b7e89571cf1,Paramount+,TV & Movies,24,75227,Verizon Plus Play,Good,Standard Perks
376fa48a-f2d4-43cc-8785-1d743ebe72c4,BET+,Music & Audio,9,75232,Verizon Plus Play,Bad,No Perks
85553f8f-77a9-49b2-886c-2351cb492824,Netflix,TV & Movies,30,75244,Verizon Plus Play,Good,15% off on Netflix next month
6541ccf0-aa84-4bc3-ba98-a07a2fcddb37,Paramount+,TV & Movies,15,75231,Verizon Plus Play,Good,Standard Perks
c2103e99-17e9-49e9-9b50-e05a353215b8,BET+,Music & Audio,24,75231,Verizon Plus Play,Good,Standard Perks
eb330fbb-604d-4a76-a28b-6393cedcc1a1,BET+,Music & Audio,17,75240,Verizon Plus Play,Good,Standard Perks
ae8d31b6-b3ab-4334-b440-bef8a770c129,BET+,Music & Audio,17,75207,Verizon Plus Play,Good,Standard Perks
21b6d798-c094-4840-8dba-fae64b9319f2,BET+,Music & Audio,24,75208,Verizon Plus Play,Good,Standard Perks
d7d33ec5-e7ca-4150-8e69-8ee804460917,FlixLatino,TV & Movies,11,75219,Verizon Plus Play,Good,Standard Perks
248ceb01-3c7e-4e63-a426-af76cf07e7e5,FlixLatino,TV & Movies,9,75230,Verizon Plus Play,Bad,No Perks
5410fe13-83c4-44bc-8760-dccc98c2c29a,NFL Sunday Ticket,Sports,12,75244,Verizon Plus Play,Good,Free month of STARZ
e8c0e269-8971-41f1-9e81-371ce7978a00,STARZ,TV & Movies,2,75205,Verizon Plus Play,Bad,No Perks
de79f01d-170c-461f-a7a9-0b54c3b8b379,NFL Sunday Ticket,Sports,8,75217,Verizon Plus Play,Bad,No Perks
57bc09f9-ae8c-408b-95da-4528c0afd6b7,Peacock,TV & Movies,7,75235,Verizon Plus Play,Bad,No Perks
64ecb48e-de56-41cc-a4bd-6d5c9c2239aa,HISTORY Vault,TV & Movies,16,75249,Verizon Plus Play,Good,Standard Perks
75c1f4de-1e40-403d-b1d5-701d293c7bfd,FlixLatino,TV & Movies,15,75001,Verizon Plus Play,Good,Standard Perks
88e6547f-7335-4310-b922-b49f0da7832c,AMC+,TV & Movies,11,75248,Verizon Plus Play,Good,Standard Perks
8727d346-127e-4b22-97cf-5c3ceb7973ce,Netflix,TV & Movies,12,75232,Verizon Plus Play,Good,15% off on Netflix next month
6f98f5b8-8590-4d16-bf11-ae5e763e0499,Paramount+,TV & Movies,4,75209,Verizon Plus Play,Bad,No Perks
755ee107-440b-4aa5-8250-482da9d3c43a,Paramount+,TV & Movies,21,75204,Verizon Plus Play,Good,Standard Perks
90e7d762-7392-4b26-a0ef-65eaf9b21f1f,NFL Sunday Ticket,Sports,22,75205,Verizon Plus Play,Good,Free month of STARZ
5752a151-6b58-448a-8615-82a63d910452,STARZ,TV & Movies,3,75220,Verizon Plus Play,Bad,No Perks
d05ca10f-7e77-4e5c-9012-275bab99edec,Netflix,TV & Movies,13,75210,Verizon Plus Play,Good,15% off on Netflix next month
484735ed-a915-455b-9147-9a1a3131f729,Paramount+,TV & Movies,9,75228,Verizon Plus Play,Bad,No Perks
763e0a61-d783-45ef-a1fd-0a310245bc14,Paramount+,TV & Movies,12,75001,Verizon Plus Play,Good,Standard Perks
595240f6-a424-4fd0-aa4a-0be9e357ef12,STARZ,TV & Movies,4,75205,Verizon Plus Play,Bad,No Perks
791c2125-56dc-47f1-b163-4fa63094646d,FlixLatino,TV & Movies,14,75205,Verizon Plus Play,Good,Standard Perks
d31f8993-2b35-4948-833d-985268f3d6aa,AMC+,TV & Movies,14,75201,Verizon Plus Play,Good,Standard Perks
0ff8ed4a-fca5-4c9d-844f-089899c2b362,HISTORY Vault,TV & Movies,12,75247,Verizon Plus Play,Good,Standard Perks
3831694e-4b37-46ea-96b0-0478a2ac8788,Peacock,TV & Movies,29,75001,Verizon Plus Play,Good,Standard Perks
38759eeb-dce8-456f-9fcc-426296bebbf2,Netflix,TV & Movies,6,75238,Verizon Plus Play,Bad,No Perks
c1d3eade-28d8-4e2d-95cc-cf46ce2de250,BET+,Music & Audio,3,75254,Verizon Plus Play,Bad,No Perks
fd987fae-8acc-464b-b596-3ae47eb10e58,Netflix,TV & Movies,27,75249,Verizon Plus Play,Good,15% off on Netflix next month
b359c3d7-5fc0-4814-a187-50b93a819852,STARZ,TV & Movies,6,75229,Verizon Plus Play,Bad,No Perks
a928fdd2-9dc2-4508-ab1e-bb2fb6f1ccf4,ViX Premium,Lifestyle,1,75224,Verizon Plus Play,Bad,No Perks
3ef7944f-6922-4ede-8f88-6d78a0578196,ViX Premium,Lifestyle,23,75236,Verizon Plus Play,Good,Standard Perks
89d87f57-50ff-4d64-9ddd-a6121f2447ff,HISTORY Vault,TV & Movies,6,75204,Verizon Plus Play,Bad,No Perks
f43b787b-25b6-49bc-824b-54526e847c8d,FlixLatino,TV & Movies,28,75214,Verizon Plus Play,Good,Standard Perks
33a4cee3-29c6-48fb-b455-00c31f070521,Netflix,TV & Movies,30,75206,Verizon Plus Play,Good,15% off on Netflix next month
7789c85e-1952-492a-b3c3-535022b025f3,Peacock,TV & Movies,6,75234,Verizon Plus Play,Bad,No Perks
c8491df6-dfaf-40e6-aecb-0682d16663d2,ViX Premium,Lifestyle,28,75217,Verizon Plus Play,Good,Standard Perks
7e51a2ed-75d3-45a0-88a8-97fe24b2c73c,Paramount+,TV & Movies,26,75231,Verizon Plus Play,Good,Standard Perks
fd54ff24-ed3a-41c8-afa5-e506526ce781,ViX Premium,Lifestyle,21,75217,Verizon Plus Play,Good,Standard Perks
ff137a58-8c59-4c6c-8190-b5bbb3db0a52,ViX Premium,Lifestyle,2,75219,Verizon Plus Play,Bad,No Perks
d1dd6609-8a9e-4f7f-b069-eddf8173a543,Netflix,TV & Movies,6,75228,Verizon Plus Play,Bad,No Perks
b1d0ded0-0f7d-4b61-8c3c-5740e82d33b0,Peacock,TV & Movies,23,75233,Verizon Plus Play,Good,Standard Perks
7a7b5a7e-035d-4776-939d-4d17596b2c3a,HISTORY Vault,TV & Movies,18,75244,Verizon Plus Play,Good,Standard Perks
6f7ed648-fefb-432d-9186-f7005fd68c64,AMC+,TV & Movies,13,75235,Verizon Plus Play,Good,Standard Perks
dc24a4b8-d0b6-4707-a39f-095cac6ce7f6,ViX Premium,Lifestyle,22,75249,Verizon Plus Play,Good,Standard Perks
1a0a1af9-1ddd-4fce-ae24-96c058865e12,STARZ,TV & Movies,4,75235,Verizon Plus Play,Bad,No Perks
28e78670-46f0-4b51-b0cd-096eccf41e8e,FlixLatino,TV & Movies,4,75232,Verizon Plus Play,Bad,No Perks
210d3776-f56e-4039-904d-0668d61878b1,AMC+,TV & Movies,12,75247,Verizon Plus Play,Good,Standard Perks
1d4e87af-5d62-4fdf-87d7-90738667ee11,AMC+,TV & Movies,5,75253,Verizon Plus Play,Bad,No Perks
9c58db6d-f53f-41d6-90b3-9aa2ba39feff,STARZ,TV & Movies,19,75203,Verizon Plus Play,Good,Standard Perks
40c32dfd-eb43-4ad5-acfe-82796ccf0d76,Paramount+,TV & Movies,3,75201,Verizon Plus Play,Bad,No Perks
7b0a8a90-cdc4-4a86-93d1-e1ea5682a392,HISTORY Vault,TV & Movies,18,75237,Verizon Plus Play,Good,Standard Perks
4a83ea18-5141-4a51-8b25-fe5c4ebd4cd2,STARZ,TV & Movies,19,75209,Verizon Plus Play,Good,Standard Perks
81ddf714-c4f9-4170-b9f9-1ef1f274c962,STARZ,TV & Movies,30,75229,Verizon Plus Play,Good,Standard Perks
15034ac2-4863-4dd2-9bab-4ae2e81c3c98,HISTORY Vault,TV & Movies,2,75215,Verizon Plus Play,Bad,No Perks
feeb55bf-22c0-4d9f-8384-ece456894e23,ViX Premium,Lifestyle,11,75238,Verizon Plus Play,Good,Standard Perks
e2e8fbbf-ceab-43dc-8d92-1bc84003927a,NFL Sunday Ticket,Sports,16,75216,Verizon Plus Play,Good,Free month of STARZ
6b23da7a-db98-411e-b9f8-f849b5aab611,BET+,Music & Audio,5,75215,Verizon Plus Play,Bad,No Perks
00c8ac8a-fc11-44f9-8427-320b4e6f76b8,Paramount+,TV & Movies,6,75214,Verizon Plus Play,Bad,No Perks
43ee0cc9-4005-4a24-8997-2e83f5e2e3ed,NFL Sunday Ticket,Sports,1,75211,Verizon Plus Play,Bad,No Perks
c0c7b2b5-d02b-4e38-b3e3-d6bcf94e6a2d,Paramount+,TV & Movies,13,75252,Verizon Plus Play,Good,Standard Perks
3ecf72d6-69f0-4f90-8751-5657e446a56a,Paramount+,TV & Movies,14,75205,Verizon Plus Play,Good,Standard Perks
f0ed9513-8069-4519-a3bb-cafa8d4e67bd,NFL Sunday Ticket,Sports,16,75227,Verizon Plus Play,Good,Free month of STARZ
754824ad-8359-4076-bb81-e3a43658b23a,FlixLatino,TV & Movies,8,75243,Verizon Plus Play,Bad,No Perks
694ab0bd-ffb9-4a27-85c2-ff38a182cb99,Netflix,TV & Movies,8,75214,Verizon Plus Play,Bad,No Perks
5d53b4e4-aeae-406c-b60c-1668b1ef2eb3,AMC+,TV & Movies,20,75243,Verizon Plus Play,Good,Standard Perks
0b4b760f-4aaf-425f-a1cb-ccc5ec1e6235,FlixLatino,TV & Movies,26,75223,Verizon Plus Play,Good,Standard Perks
b526948e-6b0b-4174-a20b-18b78a883ace,Netflix,TV & Movies,22,75253,Verizon Plus Play,Good,15% off on Netflix next month
b6de3e06-149a-4ed2-abbe-015464eddc52,Peacock,TV & Movies,15,75230,Verizon Plus Play,Good,Standard Perks
8ffc8637-409d-4e00-b579-964a7909b91f,ViX Premium,Lifestyle,11,75208,Verizon Plus Play,Good,Standard Perks
718db3d5-cc9f-434e-b05a-2cac8916e77c,Peacock,TV & Movies,7,75244,Verizon Plus Play,Bad,No Perks
12ea6628-2e5e-4999-be04-60c4926d91ff,Peacock,TV & Movies,30,75219,Verizon Plus Play,Good,Standard Perks
5c183700-526c-4be6-a389-91011c4b8bb9,AMC+,TV & Movies,27,75219,Verizon Plus Play,Good,Standard Perks
7011021b-e646-4cce-99f7-9e2f8988d901,Peacock,TV & Movies,13,75215,Verizon Plus Play,Good,Standard Perks
4d70cdd8-4167-4ee7-8ac5-f327ef8e6d8a,BET+,Music & Audio,14,75202,Verizon Plus Play,Good,Standard Perks
d94f8302-4881-4524-8c68-30f5cd880f43,FlixLatino,TV & Movies,8,75224,Verizon Plus Play,Bad,No Perks
3311ffe2-76b2-4a19-806f-47c5282016a3,Paramount+,TV & Movies,15,75223,Verizon Plus Play,Good,Standard Perks
da8287f2-158b-47b9-9166-cdd0fd528b17,FlixLatino,TV & Movies,6,75205,Verizon Plus Play,Bad,No Perks
ce4ef94d-bfc8-43de-aa6f-d07d29245d88,HISTORY Vault,TV & Movies,12,75238,Verizon Plus Play,Good,Standard Perks
676758ef-529b-4fc1-b605-35e463e7b45a,NFL Sunday Ticket,Sports,13,75233,Verizon Plus Play,Good,Free month of STARZ
b7c00607-1de9-4209-9711-2b0b3a483a5b,NFL Sunday Ticket,Sports,13,75236,Verizon Plus Play,Good,Free month of STARZ
9a7fcddb-3f0e-447e-aa4f-d648ec7ccf23,FlixLatino,TV & Movies,17,75226,Verizon Plus Play,Good,Standard Perks
e23a5e50-74df-4d96-ac9b-9bd59a4a58bc,FlixLatino,TV & Movies,8,75236,Verizon Plus Play,Bad,No Perks
a6908dfe-604a-40df-9ca2-0231038dff34,AMC+,TV & Movies,16,75240,Verizon Plus Play,Good,Standard Perks
1d5bea41-ef03-4de9-bc63-b48a902e141b,Peacock,TV & Movies,2,75209,Verizon Plus Play,Bad,No Perks
3dc6ea1f-8660-417c-8fcc-0848cffc377b,STARZ,TV & Movies,8,75241,Verizon Plus Play,Bad,No Perks
e9b7e606-8ec3-4d69-8fb7-a2d1d0aadc14,Netflix,TV & Movies,15,75253,Verizon Plus Play,Good,15% off on Netflix next month
32a340b2-eac1-43f1-9431-d514402febc1,HISTORY Vault,TV & Movies,13,75234,Verizon Plus Play,Good,Standard Perks
117d0a93-f30b-40ff-971c-d9761f8db635,Peacock,TV & Movies,4,75254,Verizon Plus Play,Bad,No Perks
1cdd1de6-e5f3-4069-a18f-2c8274148d2e,AMC+,TV & Movies,23,75226,Verizon Plus Play,Good,Standard Perks
6d1b3795-e669-4bc7-81da-f0461778e651,Netflix,TV & Movies,27,75227,Verizon Plus Play,Good,15% off on Netflix next month
d88bb72e-c513-4ba9-b623-87f2ecd50712,STARZ,TV & Movies,16,75214,Verizon Plus Play,Good,Standard Perks
